,u,i,ts,label,idx
16684,2642,3146,1355160599.4753199,0,16685
16685,2848,1899,1355160884.49927,0,16686
16686,1899,2848,1355160906.428,0,16687
16687,3146,2642,1355161305.69557,0,16688
16688,1394,1053,1355161613.7360198,0,16689
16689,1277,265,1355163031.44976,0,16690
16690,1018,1394,1355163211.8029,0,16691
16691,1394,1018,1355163853.78664,0,16692
16692,2028,1899,1355172187.35442,0,16693
16693,3076,1810,1355176727.3982,0,16694
16694,1810,3076,1355176730.0049698,0,16695
16695,2388,2158,1355187346.75877,0,16696
16696,3044,2642,1355193339.6619,0,16697
16697,1743,3157,1355194547.46458,0,16698
16698,1802,3158,1355194673.78958,0,16699
16699,1802,2942,1355194727.35025,0,16700
16700,3158,1802,1355194820.94195,0,16701
16701,2642,3044,1355194873.16881,0,16702
16702,1743,856,1355195138.46193,0,16703
16703,1743,363,1355195404.5763302,0,16704
16704,2213,2538,1355195575.90635,0,16705
16705,2642,3121,1355195654.0114,0,16706
16706,3157,1743,1355195663.31235,0,16707
16707,1743,448,1355195814.16555,0,16708
16708,3121,2642,1355196037.57044,0,16709
16709,3099,308,1355198736.11274,0,16710
16710,1916,3099,1355206803.62302,0,16711
16711,3099,1916,1355206881.8636901,0,16712
16712,2835,3159,1355214293.91605,0,16713
16713,1731,1675,1355218355.36413,0,16714
16714,3082,2378,1355224090.0080302,0,16715
16715,2378,3082,1355224196.7135801,0,16716
16716,2485,2915,1355229320.54964,0,16717
16717,2775,3146,1355232156.48035,0,16718
16718,2775,3107,1355232166.55639,0,16719
16719,2915,2485,1355233176.25647,0,16720
16720,1743,143,1355235776.01301,0,16721
16721,448,1743,1355235888.62459,0,16722
16722,2476,2642,1355240135.03808,0,16723
16723,1018,1502,1355243119.47815,0,16724
16724,1502,1018,1355243119.60407,0,16725
16725,1899,540,1355245358.36302,0,16726
16726,540,1899,1355245359.12375,0,16727
16727,3136,3018,1355247940.9326901,0,16728
16728,2861,1366,1355247970.2971199,0,16729
16729,3018,3136,1355248039.40324,0,16730
16730,3136,3086,1355253013.0661302,0,16731
16731,3086,3136,1355253059.93097,0,16732
16732,2896,3092,1355257336.22007,0,16733
16733,3018,2905,1355261796.35387,0,16734
16734,2905,3018,1355261882.90788,0,16735
16735,2916,2485,1355265169.1833801,0,16736
16736,3136,2642,1355267371.5738199,0,16737
16737,1,1815,1355268337.79876,0,16738
16738,2266,2017,1355271578.86265,0,16739
16739,2642,3161,1355276283.95334,0,16740
16740,3161,2642,1355276307.99499,0,16741
16741,7,3161,1355284116.3801801,0,16742
16742,3161,7,1355284300.9317,0,16743
16743,1731,2538,1355300545.81121,0,16744
16744,2485,3163,1355304414.11929,0,16745
16745,1018,3164,1355330247.98546,0,16746
16746,3164,1018,1355330528.8827698,0,16747
16747,2045,2861,1355331049.8069901,0,16748
16748,1810,1754,1355332880.5030901,0,16749
16749,1754,1810,1355332927.1659698,0,16750
16750,3136,3165,1355337133.00605,0,16751
16751,3165,3136,1355337502.17573,0,16752
16752,2647,3166,1355338336.86855,0,16753
16753,3166,2647,1355338884.16819,0,16754
16754,3099,3036,1355339050.01985,0,16755
16755,3099,1001,1355339346.60867,0,16756
16756,2897,3144,1355342667.69493,0,16757
16757,2642,3136,1355347032.9174,0,16758
16758,1018,2969,1355348446.65391,0,16759
16759,2388,3162,1355348497.04408,0,16760
16760,2969,1018,1355348521.02162,0,16761
16761,2934,3167,1355353307.26798,0,16762
16762,3099,2040,1355355037.09465,0,16763
16763,1352,1769,1355358894.80612,0,16764
16764,2642,2889,1355367263.3902302,0,16765
16765,2889,2642,1355367309.77795,0,16766
16766,2642,2733,1355369264.30684,0,16767
16767,2819,2642,1355374303.53281,0,16768
16768,2642,2819,1355374339.69948,0,16769
16769,2315,2642,1355378351.22594,0,16770
16770,2688,2795,1355378441.6656199,0,16771
16771,1802,2291,1355404939.15162,0,16772
16772,2291,1802,1355405392.06853,0,16773
16773,2635,3169,1355411865.007,0,16774
16774,3169,2635,1355411919.2235599,0,16775
16775,3136,2647,1355419959.57286,0,16776
16776,1953,3136,1355426018.68003,0,16777
16777,3136,1953,1355426237.12517,0,16778
16778,1018,1565,1355434521.58622,0,16779
16779,1018,3598,1355434683.8350801,0,16780
16780,2821,1018,1355446962.53835,0,16781
16781,2028,1890,1355461845.03722,0,16782
16782,1890,2028,1355461959.8592901,0,16783
16783,2028,2751,1355463044.36072,0,16784
16784,2751,2028,1355463412.78891,0,16785
16785,2848,3171,1355467365.0971801,0,16786
16786,3137,35,1355477580.63624,0,16787
16787,2973,2897,1355499112.31868,0,16788
16788,3047,3166,1355500361.3636599,0,16789
16789,3166,3047,1355500665.24574,0,16790
16790,2291,7,1355505676.24234,0,16791
16791,2635,2867,1355506175.98998,0,16792
16792,2867,2635,1355506463.95188,0,16793
16793,1810,2759,1355525882.94816,0,16794
16794,2759,1810,1355526163.75591,0,16795
16795,1334,1585,1355530613.5943902,0,16796
16796,1585,1334,1355530624.43595,0,16797
16797,2897,3173,1355534557.19475,0,16798
16798,856,3174,1355538502.0781698,0,16799
16799,3174,856,1355538543.32238,0,16800
16800,6,1624,1355540573.6376,0,16801
16801,2642,3175,1355548469.05704,0,16802
16802,35,3176,1355561260.99065,0,16803
16803,35,3175,1355561273.43578,0,16804
16804,35,3163,1355561280.60765,0,16805
16805,35,3177,1355561289.8815,0,16806
16806,35,3178,1355561300.42468,0,16807
16807,35,3179,1355561322.4632,0,16808
16808,2763,3136,1355574952.26541,0,16809
16809,3136,2763,1355574960.77977,0,16810
16810,3018,3180,1355575936.18167,0,16811
16811,1953,2125,1355579841.87235,0,16812
16812,1953,2363,1355586369.58022,0,16813
16813,2363,1953,1355586461.38517,0,16814
16814,2125,1953,1355587635.63029,0,16815
16815,2890,2635,1355588753.44311,0,16816
16816,1743,2013,1355588846.1544,0,16817
16817,2013,1743,1355589333.23354,0,16818
16818,2125,3161,1355592678.89166,0,16819
16819,2363,2378,1355594500.02035,0,16820
16820,3136,3171,1355599317.51949,0,16821
16821,171,1779,1355603631.56615,0,16822
16822,1779,171,1355603653.03512,0,16823
16823,2642,3181,1355607621.75198,0,16824
16824,3181,2642,1355607650.14146,0,16825
16825,3171,3136,1355608370.44102,0,16826
16826,2524,1693,1355610006.47244,0,16827
16827,3107,35,1355615396.50864,0,16828
16828,2977,2642,1355616906.51769,0,16829
16829,545,1352,1355617732.90889,0,16830
16830,3172,2110,1355619996.9811199,0,16831
16831,2110,3172,1355620186.3692698,0,16832
16832,3182,2110,1355621542.5884,0,16833
16833,2110,3182,1355621558.9397,0,16834
16834,2642,3183,1355621867.12869,0,16835
16835,3183,2642,1355621898.38802,0,16836
16836,3120,2642,1355623981.96045,0,16837
16837,2642,3120,1355624129.17672,0,16838
16838,3182,2296,1355634756.91884,0,16839
16839,2176,3598,1355635960.72494,0,16840
16840,3598,2176,1355637516.72956,0,16841
16841,1953,2558,1355666510.71505,0,16842
16842,1899,3185,1355688874.20268,0,16843
16843,3185,1899,1355688902.4909,0,16844
16844,1905,1386,1355689419.72338,0,16845
16845,1386,1905,1355689438.1665199,0,16846
16846,1953,3184,1355689765.71857,0,16847
16847,3184,1953,1355689855.06023,0,16848
16848,3182,2642,1355698382.016,0,16849
16849,2763,2070,1355699085.6485,0,16850
16850,2763,35,1355699499.4298902,0,16851
16851,3182,1810,1355701692.00116,0,16852
16852,3182,492,1355701785.90519,0,16853
16853,1018,308,1355706023.9498901,0,16854
16854,308,1018,1355706263.38289,0,16855
16855,2642,3187,1355709657.19139,0,16856
16856,3187,2642,1355709716.67086,0,16857
16857,1258,3183,1355712346.98654,0,16858
16858,3183,1258,1355712396.40945,0,16859
16859,3099,1840,1355712880.67494,0,16860
16860,3099,1185,1355712960.16573,0,16861
16861,1018,3145,1355723203.6909099,0,16862
16862,1764,1810,1355723289.21414,0,16863
16863,1810,1764,1355723537.1377802,0,16864
16864,1810,2658,1355724897.89762,0,16865
16865,2658,1810,1355724953.01178,0,16866
16866,3182,3188,1355735396.2610302,0,16867
16867,3099,340,1355737939.23167,0,16868
16868,3099,2187,1355738033.15516,0,16869
16869,2378,2363,1355739654.61836,0,16870
16870,2476,35,1355747924.0497,0,16871
16871,1953,3165,1355755739.34596,0,16872
16872,3165,1953,1355756209.401,0,16873
16873,2070,2763,1355765479.36944,0,16874
16874,3190,1018,1355771394.4681199,0,16875
16875,3190,3044,1355775211.50658,0,16876
16876,2484,2710,1355776092.44456,0,16877
16877,2710,2484,1355776221.91152,0,16878
16878,3044,3190,1355776438.3488,0,16879
16879,3180,3018,1355781232.8696198,0,16880
16880,2244,3191,1355786438.70564,0,16881
16881,3191,2244,1355786532.88893,0,16882
16882,1953,3192,1355792178.50881,0,16883
16883,3192,1953,1355792718.3399901,0,16884
16884,1018,202,1355797960.33494,0,16885
16885,202,1018,1355797975.6252,0,16886
16886,2125,2688,1355798315.58111,0,16887
16887,3188,3182,1355798726.1096,0,16888
16888,2688,2125,1355799202.16844,0,16889
16889,2725,1731,1355800856.36208,0,16890
16890,2942,2642,1355801994.1451302,0,16891
16891,1810,3182,1355808257.63616,0,16892
16892,1859,1693,1355812218.70591,0,16893
16893,3099,2961,1355826907.3001802,0,16894
16894,2961,3099,1355826968.3146698,0,16895
16895,3099,1245,1355828191.24246,0,16896
16896,1245,3099,1355828206.01508,0,16897
16897,1670,3024,1355842097.60099,0,16898
16898,3024,1670,1355842194.43998,0,16899
16899,1018,3193,1355845161.0625598,0,16900
16900,1953,2949,1355847887.8781,0,16901
16901,35,2710,1355858952.40536,0,16902
16902,2710,35,1355859306.4819999,0,16903
16903,2028,1856,1355861068.50035,0,16904
16904,3099,3194,1355867250.71304,0,16905
16905,3194,3099,1355867365.64232,0,16906
16906,2028,3195,1355871454.74627,0,16907
16907,2725,3196,1355872810.98966,0,16908
16908,3196,2725,1355872902.8733199,0,16909
16909,3195,3197,1355873230.4293098,0,16910
16910,3197,3195,1355873257.4339302,0,16911
16911,2733,2642,1355875025.68041,0,16912
16912,1953,3077,1355876709.51032,0,16913
16913,2296,3182,1355876962.80506,0,16914
16914,2642,3182,1355877144.80939,0,16915
16915,353,2028,1355882152.69003,0,16916
16916,2028,353,1355882848.79582,0,16917
16917,2388,592,1355894437.94902,0,16918
16918,592,2388,1355894445.10764,0,16919
16919,1018,2961,1355894676.11657,0,16920
16920,2961,1018,1355894719.14096,0,16921
16921,2388,3146,1355906004.6819198,0,16922
16922,3146,2388,1355906362.85157,0,16923
16923,3197,2343,1355908906.6953301,0,16924
16924,2485,3037,1355912689.46595,0,16925
16925,3037,2485,1355912978.56246,0,16926
16926,3037,2635,1355913312.2597,0,16927
16927,2763,3198,1355938327.89907,0,16928
16928,903,2017,1355942264.5054,0,16929
16929,1018,3190,1355945539.5360901,0,16930
16930,2306,1271,1355948390.74485,0,16931
16931,1271,2306,1355948405.42521,0,16932
16932,35,3199,1355952780.98106,0,16933
16933,35,3200,1355952789.06745,0,16934
16934,3199,35,1355952911.70886,0,16935
16935,3199,3201,1355952960.28625,0,16936
16936,2642,3202,1355953044.69896,0,16937
16937,3202,2642,1355953059.05462,0,16938
16938,1271,3203,1355953561.58358,0,16939
16939,3203,1271,1355953590.31369,0,16940
16940,1953,3204,1355954957.18688,0,16941
16941,3204,1953,1355955005.1125698,0,16942
16942,1565,3204,1355955034.0927598,0,16943
16943,1352,3204,1355955083.22042,0,16944
16944,3204,1352,1355955180.34477,0,16945
16945,3204,1735,1355955365.08625,0,16946
16946,3204,330,1355955482.46445,0,16947
16947,3204,29,1355955574.7967699,0,16948
16948,1396,1953,1355957783.47263,0,16949
16949,57,1396,1355957994.9990199,0,16950
16950,35,2526,1355959366.0523698,0,16951
16951,2266,2343,1355961423.8398,0,16952
16952,2028,2343,1355961492.4851902,0,16953
16953,1018,3205,1355965643.32725,0,16954
16954,3205,1018,1355965705.56008,0,16955
16955,2710,729,1355965904.51515,0,16956
16956,729,2710,1355965911.86342,0,16957
16957,1840,1185,1355967664.0464098,0,16958
16958,3196,2028,1355969244.17703,0,16959
16959,2028,2642,1355974515.45116,0,16960
16960,1859,1802,1355981272.5413198,0,16961
16961,1802,1859,1355981296.7294,0,16962
16962,1819,304,1355982327.0074902,0,16963
16963,3204,1565,1355996772.2393801,0,16964
16964,2378,3206,1356016504.74393,0,16965
16965,3146,3208,1356019836.3969,0,16966
16966,3208,3146,1356020132.80883,0,16967
16967,2934,2642,1356021838.9031,0,16968
16968,3208,3209,1356021965.46208,0,16969
16969,2642,2934,1356021981.3486302,0,16970
16970,3209,3208,1356025600.36059,0,16971
16971,2266,2363,1356027938.11531,0,16972
16972,2716,2892,1356029455.92013,0,16973
16973,2892,2716,1356029480.23067,0,16974
16974,2642,363,1356029722.3740098,0,16975
16975,363,2642,1356029732.5731,0,16976
16976,1991,3195,1356030498.93455,0,16977
16977,1810,1585,1356031437.22326,0,16978
16978,1810,3206,1356034895.47116,0,16979
16979,2165,3027,1356035936.5925698,0,16980
16980,1899,3194,1356036051.47579,0,16981
16981,2536,3196,1356036342.15735,0,16982
16982,3194,1899,1356036728.82904,0,16983
16983,1018,3194,1356037963.23375,0,16984
16984,1271,3146,1356040706.70497,0,16985
16985,3146,1271,1356040803.74823,0,16986
16986,2363,3210,1356042051.6219099,0,16987
16987,3210,2363,1356042085.43289,0,16988
16988,135,2388,1356046697.82498,0,16989
16989,2388,135,1356046763.5799801,0,16990
16990,2661,3195,1356047688.21918,0,16991
16991,2934,230,1356048379.7967,0,16992
16992,2658,2934,1356048439.7593699,0,16993
16993,1018,2934,1356049454.16423,0,16994
16994,2934,1018,1356049491.13411,0,16995
16995,1363,1018,1356049502.79354,0,16996
16996,2201,1832,1356057768.3505,0,16997
16997,1832,2201,1356057783.97727,0,16998
16998,135,2962,1356060921.79921,0,16999
16999,2494,1810,1356061243.3382401,0,17000
17000,1810,2494,1356062322.4038699,0,17001
17001,729,1731,1356063567.90026,0,17002
17002,2028,3050,1356063572.97096,0,17003
17003,1731,729,1356063649.47914,0,17004
17004,2131,1204,1356063866.83188,0,17005
17005,3050,2028,1356064682.6902199,0,17006
17006,3016,1953,1356064794.73163,0,17007
17007,1953,3016,1356064988.52546,0,17008
17008,2028,3002,1356071184.54142,0,17009
17009,3002,2028,1356071247.37756,0,17010
17010,35,3211,1356088540.24813,0,17011
17011,35,3212,1356088556.38537,0,17012
17012,35,3213,1356088563.39476,0,17013
17013,35,3214,1356088571.46205,0,17014
17014,3206,2378,1356097164.25884,0,17015
17015,3206,1810,1356097386.4428,0,17016
17016,1840,3215,1356098448.91205,0,17017
17017,2266,2934,1356105718.1577802,0,17018
17018,2934,1832,1356105834.75244,0,17019
17019,2934,3061,1356106718.31393,0,17020
17020,2028,3209,1356106745.58608,0,17021
17021,3209,2028,1356107404.3471801,0,17022
17022,3215,1840,1356109301.84005,0,17023
17023,2647,2916,1356112116.45793,0,17024
17024,2916,2647,1356112171.57612,0,17025
17025,395,1810,1356117439.75255,0,17026
17026,1810,395,1356118161.83842,0,17027
17027,1810,3216,1356118703.93318,0,17028
17028,3216,1810,1356118760.30694,0,17029
17029,2635,2647,1356121690.64834,0,17030
17030,2803,1271,1356131494.8767,0,17031
17031,1271,2803,1356131527.9929302,0,17032
17032,2836,1054,1356149431.42242,0,17033
17033,2028,2977,1356159675.58717,0,17034
17034,2977,2028,1356159778.09715,0,17035
17035,1810,3217,1356160480.74389,0,17036
17036,3217,1810,1356160658.97101,0,17037
17037,3018,3218,1356184698.17138,0,17038
17038,3218,3018,1356185113.7107599,0,17039
17039,3219,448,1356189984.33734,0,17040
17040,2642,2343,1356190806.5248,0,17041
17041,481,2343,1356190856.04379,0,17042
17042,3041,2343,1356191154.2320302,0,17043
17043,3195,1991,1356198778.94783,0,17044
17044,3195,2661,1356198886.613,0,17045
17045,3219,3220,1356201905.2746801,0,17046
17046,3220,3219,1356202007.4883,0,17047
17047,3220,1743,1356202104.63112,0,17048
17048,2028,3161,1356202239.1518,0,17049
17049,3185,2625,1356202598.63345,0,17050
17050,2625,3185,1356202619.47211,0,17051
17051,2642,1271,1356203275.4219198,0,17052
17052,1271,2642,1356203339.91455,0,17053
17053,3161,2028,1356205010.3315,0,17054
17054,2028,3221,1356207290.3829901,0,17055
17055,3221,2028,1356207436.18878,0,17056
17056,1743,3220,1356214324.46708,0,17057
17057,3099,3148,1356219098.24034,0,17058
17058,2296,2688,1356219375.07974,0,17059
17059,2688,2296,1356221439.3726401,0,17060
17060,2642,215,1356222208.13904,0,17061
17061,215,2642,1356222211.24391,0,17062
17062,353,1984,1356228470.48976,0,17063
17063,135,2564,1356252013.45462,0,17064
17064,3084,2647,1356279345.38453,0,17065
17065,1810,3146,1356282562.77487,0,17066
17066,3146,1810,1356282774.37751,0,17067
17067,2642,3222,1356288268.47344,0,17068
17068,3222,2642,1356288335.73205,0,17069
17069,3146,1555,1356291600.27151,0,17070
17070,3221,3146,1356293477.84867,0,17071
17071,3146,3221,1356293684.5069098,0,17072
17072,2839,3221,1356295267.4519598,0,17073
17073,3221,2839,1356295296.19088,0,17074
17074,3125,2647,1356295464.94367,0,17075
17075,2642,3223,1356300254.83546,0,17076
17076,2642,3005,1356300290.39964,0,17077
17077,1555,3146,1356300951.83906,0,17078
17078,3193,3224,1356306493.25399,0,17079
17079,2731,2642,1356321651.91959,0,17080
17080,2642,2731,1356322191.09255,0,17081
17081,2647,3084,1356333136.51829,0,17082
17082,3226,563,1356337647.19404,0,17083
17083,1810,3227,1356337687.15517,0,17084
17084,3227,1810,1356337876.40307,0,17085
17085,3227,35,1356337901.2314801,0,17086
17086,35,3228,1356338001.72473,0,17087
17087,2485,3229,1356341600.8473198,0,17088
17088,3229,2485,1356342124.33446,0,17089
17089,2485,2916,1356348153.5410302,0,17090
17090,563,3226,1356350341.16956,0,17091
17091,1810,2083,1356370967.2922301,0,17092
17092,1810,3230,1356372555.0464199,0,17093
17093,3230,1810,1356372720.65685,0,17094
17094,57,1245,1356377862.79702,0,17095
17095,1899,57,1356384210.91061,0,17096
17096,2536,1810,1356385312.58303,0,17097
17097,3043,1953,1356391164.29459,0,17098
17098,1832,1018,1356391564.1761801,0,17099
17099,3226,2093,1356391771.3383698,0,17100
17100,1832,2388,1356393688.84838,0,17101
17101,1899,2333,1356393779.2471302,0,17102
17102,2333,1899,1356393786.89909,0,17103
17103,3045,3231,1356394378.70354,0,17104
17104,3232,3197,1356406901.40304,0,17105
17105,3197,3232,1356408248.6280801,0,17106
17106,1363,2,1356408279.63006,0,17107
17107,1363,245,1356408285.6561599,0,17108
17108,1363,167,1356408305.7525,0,17109
17109,1363,223,1356408357.04956,0,17110
17110,1363,135,1356408430.2969801,0,17111
17111,1363,29,1356408530.78564,0,17112
17112,1363,192,1356408628.69661,0,17113
17113,1363,1453,1356408633.04143,0,17114
17114,135,1396,1356408634.94315,0,17115
17115,135,1363,1356408660.1954598,0,17116
17116,135,192,1356408703.2093198,0,17117
17117,135,245,1356408743.15657,0,17118
17118,135,223,1356408758.61356,0,17119
17119,135,167,1356408761.5794,0,17120
17120,135,178,1356408770.57619,0,17121
17121,135,1453,1356408792.91572,0,17122
17122,178,135,1356408814.60443,0,17123
17123,178,1363,1356408909.8471599,0,17124
17124,178,1453,1356408933.91124,0,17125
17125,178,1396,1356408975.63426,0,17126
17126,3054,2275,1356409891.20785,0,17127
17127,135,1815,1356409975.89455,0,17128
17128,1245,57,1356436473.71705,0,17129
17129,2861,57,1356446921.10208,0,17130
17130,3233,3234,1356456514.06567,0,17131
17131,3234,3233,1356456535.93538,0,17132
17132,1396,3235,1356466495.67598,0,17133
17133,2934,2848,1356468583.35129,0,17134
17134,1899,2819,1356468833.1441,0,17135
17135,2819,1899,1356468868.22482,0,17136
17136,1899,3193,1356473033.8169,0,17137
17137,3193,1899,1356473637.29201,0,17138
17138,2158,2388,1356476237.9791698,0,17139
17139,3233,3223,1356477959.9345,0,17140
17140,491,3208,1356478714.2771,0,17141
17141,1018,2405,1356480360.2510002,0,17142
17142,3223,3233,1356483616.9310699,0,17143
17143,3197,3223,1356492800.2850802,0,17144
17144,3223,3197,1356493575.88836,0,17145
17145,361,3237,1356499777.98531,0,17146
17146,3197,2906,1356501494.82157,0,17147
17147,3223,3238,1356503891.13681,0,17148
17148,3238,3223,1356504103.7272599,0,17149
17149,2388,2658,1356506179.79681,0,17150
17150,2658,2388,1356506248.46933,0,17151
17151,491,2141,1356513628.2493699,0,17152
17152,3233,1810,1356515149.1456401,0,17153
17153,2233,491,1356515304.13401,0,17154
17154,3211,35,1356516683.20574,0,17155
17155,3233,1916,1356516910.08914,0,17156
17156,1916,3233,1356516935.18342,0,17157
17157,448,115,1356537373.45306,0,17158
17158,2176,2045,1356542733.01649,0,17159
17159,2141,491,1356546791.33226,0,17160
17160,2688,2642,1356555840.35893,0,17161
17161,2688,3239,1356557079.82359,0,17162
17162,1018,3240,1356557956.41257,0,17163
17163,3239,3241,1356558741.3966901,0,17164
17164,3241,3239,1356558859.34795,0,17165
17165,3240,1018,1356561222.60284,0,17166
17166,2642,3241,1356564018.7116401,0,17167
17167,3241,2642,1356564528.66942,0,17168
17168,1620,3233,1356566939.27406,0,17169
17169,3233,1620,1356567022.0867698,0,17170
17170,3233,3239,1356567064.5734699,0,17171
17171,3239,3233,1356567115.58867,0,17172
17172,3239,2688,1356567582.1241698,0,17173
17173,2835,3225,1356569763.75129,0,17174
17174,3225,2835,1356569832.34252,0,17175
17175,1620,2524,1356572816.9966302,0,17176
17176,3197,1810,1356577722.48957,0,17177
17177,1810,3242,1356590122.0478802,0,17178
17178,3242,1810,1356590835.02877,0,17179
17179,2835,3050,1356591023.59256,0,17180
17180,3050,2835,1356591731.26009,0,17181
17181,2835,2961,1356601555.54982,0,17182
17182,2961,2835,1356601628.43384,0,17183
17183,2635,3243,1356614819.5432,0,17184
17184,3243,2635,1356614842.33239,0,17185
17185,3237,3239,1356622880.6705801,0,17186
17186,1620,2243,1356626517.06599,0,17187
17187,2243,1620,1356626635.7490401,0,17188
17188,3190,25,1356630052.3632698,0,17189
17189,2763,25,1356630308.76194,0,17190
17190,3197,3233,1356634605.17505,0,17191
17191,3233,3197,1356634719.80921,0,17192
17192,3239,3244,1356639441.6002,0,17193
17193,3244,3239,1356639481.30149,0,17194
17194,2028,3032,1356641010.13785,0,17195
17195,1899,3062,1356644435.1682599,0,17196
17196,1947,2835,1356645287.06518,0,17197
17197,2835,1947,1356645300.70104,0,17198
17198,3062,1899,1356645592.19689,0,17199
17199,1018,3245,1356646719.1321,0,17200
17200,3245,1018,1356646882.78336,0,17201
17201,3223,3246,1356652110.3812099,0,17202
17202,1693,545,1356664564.63868,0,17203
17203,2028,2763,1356670320.5885198,0,17204
17204,2524,1620,1356680237.77155,0,17205
17205,2763,2028,1356682883.27106,0,17206
17206,2485,3248,1356688932.6805198,0,17207
17207,3018,3249,1356699792.44055,0,17208
17208,3018,3248,1356703426.54668,0,17209
17209,2363,3018,1356708216.86354,0,17210
17210,3018,2363,1356708261.8508198,0,17211
17211,3248,2485,1356713553.58796,0,17212
17212,2929,2028,1356714188.1308599,0,17213
17213,3119,2835,1356714519.71214,0,17214
17214,2028,2929,1356715531.4426801,0,17215
17215,2835,3119,1356718489.6208599,0,17216
17216,1565,3239,1356718745.5859,0,17217
17217,3239,1565,1356718770.1754,0,17218
17218,3190,1217,1356720819.5764198,0,17219
17219,2835,1565,1356722306.30199,0,17220
17220,2835,2397,1356722886.76441,0,17221
17221,1565,2835,1356722966.19399,0,17222
17222,2397,2835,1356722969.80662,0,17223
17223,3248,3018,1356723174.43438,0,17224
17224,1953,3207,1356723488.98071,0,17225
17225,3207,1953,1356723529.4523098,0,17226
17226,535,1366,1356725015.4958801,0,17227
17227,2934,3219,1356727961.93051,0,17228
17228,1620,3119,1356729573.34807,0,17229
17229,3119,1620,1356729599.25903,0,17230
17230,3233,25,1356730541.93803,0,17231
17231,3119,3250,1356731525.21354,0,17232
17232,3250,3119,1356731591.7559,0,17233
17233,3119,3233,1356732561.57651,0,17234
17234,3233,3119,1356732592.12991,0,17235
17235,2028,2178,1356736344.76298,0,17236
17236,2178,2028,1356736496.57385,0,17237
17237,2158,1565,1356740277.9017901,0,17238
17238,1565,2158,1356740324.63616,0,17239
17239,1905,1899,1356740933.02144,0,17240
17240,1899,1905,1356740990.32247,0,17241
17241,2388,2484,1356743350.2921698,0,17242
17242,2028,3198,1356743404.2208,0,17243
17243,1018,3251,1356745320.96237,0,17244
17244,3251,1018,1356745561.26846,0,17245
17245,3251,1352,1356747887.29742,0,17246
17246,1366,535,1356748157.41705,0,17247
17247,3251,535,1356748359.6322901,0,17248
17248,3252,3239,1356753407.21615,0,17249
17249,3239,3252,1356753479.3226302,0,17250
17250,2296,1731,1356757707.77039,0,17251
17251,1832,3239,1356759142.1363802,0,17252
17252,3239,1832,1356759147.28015,0,17253
17253,3172,3239,1356761481.277,0,17254
17254,1731,2725,1356761687.54127,0,17255
17255,2296,3253,1356762925.9532402,0,17256
17256,3253,2296,1356763519.74116,0,17257
17257,3198,2763,1356768112.70293,0,17258
17258,1396,57,1356789102.63521,0,17259
17259,2049,3254,1356793423.6361198,0,17260
17260,3254,2049,1356793456.31619,0,17261
17261,2028,3172,1356794062.17104,0,17262
17262,3172,2028,1356794854.58144,0,17263
17263,2249,1810,1356800085.16461,0,17264
17264,1810,2249,1356800450.9721599,0,17265
17265,1810,3255,1356800587.3090901,0,17266
17266,3255,1810,1356801384.7507699,0,17267
17267,3129,2419,1356803757.8698,0,17268
17268,3129,709,1356803864.3859198,0,17269
17269,3129,2779,1356803888.27012,0,17270
17270,3129,1743,1356803925.07269,0,17271
17271,3050,2642,1356809473.26944,0,17272
17272,3018,3085,1356809927.42162,0,17273
17273,1953,3210,1356810503.21755,0,17274
17274,1528,1352,1356814460.29522,0,17275
17275,3119,1412,1356814704.21121,0,17276
17276,1412,3119,1356814733.50721,0,17277
17277,3197,2437,1356815349.16591,0,17278
17278,2437,3197,1356815396.22931,0,17279
17279,3231,3045,1356816851.01984,0,17280
17280,546,3099,1356818313.24897,0,17281
17281,3239,3172,1356818314.34483,0,17282
17282,3099,546,1356818578.53419,0,17283
17283,2725,3239,1356822581.77547,0,17284
17284,3225,1832,1356825963.81685,0,17285
17285,1832,3225,1356826079.13818,0,17286
17286,1396,1528,1356828627.73317,0,17287
17287,3258,481,1356831077.40121,0,17288
17288,1018,2067,1356832717.80975,0,17289
17289,2067,230,1356832720.2699099,0,17290
17290,2028,6,1356833506.59671,0,17291
17291,6,550,1356834141.85883,0,17292
17292,550,6,1356834173.12884,0,17293
17293,6,1331,1356834517.40403,0,17294
17294,6,2642,1356835679.5108302,0,17295
17295,3161,2125,1356836075.27465,0,17296
17296,3193,3259,1356841067.47455,0,17297
17297,35,3227,1356863421.12525,0,17298
17298,2635,3260,1356877856.55742,0,17299
17299,2635,3261,1356886986.15865,0,17300
17300,3261,2635,1356887087.97587,0,17301
17301,1271,2823,1356887114.09902,0,17302
17302,3261,3260,1356887472.50004,0,17303
17303,3005,2642,1356899579.70886,0,17304
17304,2867,3260,1356901143.47075,0,17305
17305,1271,3193,1356902464.05332,0,17306
17306,3246,3223,1356915281.54353,0,17307
17307,2028,2688,1356915724.17586,0,17308
17308,2725,2658,1356917013.43952,0,17309
17309,2028,2498,1356917376.1270301,0,17310
17310,2658,2725,1356917594.0150099,0,17311
17311,3197,3246,1356923929.5628,0,17312
17312,3246,3197,1356924284.6535802,0,17313
17313,1806,2028,1356925502.47893,0,17314
17314,2028,1806,1356925503.02289,0,17315
17315,545,3262,1356960713.6043,0,17316
17316,3223,2178,1356977526.5636,0,17317
17317,3225,1018,1356978114.6221,0,17318
17318,1018,3225,1356978156.8594902,0,17319
